model,ybase,lag,ytransform,dtransform,mtransform,sample_rule,yvar,dvar,mvar,N,beta_b,beta_se,beta_p,path1_b,path1_se,path1_p,path2_b,path2_se,path2_p,direct_b,direct_se,direct_p,attenuation,r2w,theory10,theory05,path1_theory,path2_theory,beta_theory,beta_sig,path1_sig,path2_sig
moderator,pat_invent_grant,F1,count,raw,asin_w,denom_ge3,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,250,3911.4534,2181.8635,.077402078,.0475450683041105,.036382891,.19562022,-654.2484355609721,2043.1102,.7497679,3976.97393504284,2087.4915,.060929317,-65.52059331908185,.46701154,0,0,0,0,0,*,,
mediated,pat_invent_grant,F1,count,raw,asin_w,interior,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,223,3710.7896,1982.0311,.065819718,-.1048377824073023,.0707746,.14351349,2555.023955680977,1989.0735,.20366,3978.652539740236,1887.7701,.039051812,-267.8630455111302,.48331359,0,0,0,0,0,*,,
moderator,pat_invent_grant,F1,count,raw,asin_w,interior,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,223,3710.7896,1982.0311,.065819718,.0050325195187666,.021746386,.81773955,-5698.071665168825,4234.8228,.18327774,4311.866529174856,1856.6115,.023453623,-601.0770349457498,.49159494,0,0,0,0,0,*,,
mediated,pat_invent_grant,F1,count,raw,asin_w,interior_debt_trim,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,182,5549.3101,3185.7192,.086731426,-.1860925594831079,.08814428,.038999263,2767.616915230027,2152.6895,.20358671,6064.342949778594,3123.6313,.056985494,-515.032915423898,.46587861,0,0,1,0,0,*,**,
moderator,pat_invent_grant,F1,count,raw,asin_w,interior_debt_trim,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,182,5549.3101,3185.7192,.086731426,.0343805165470751,.069581181,.62306559,-10660.2296825568,7166.7275,.14221828,7247.219319481278,3722.8396,.056337755,-1697.909285126582,.48691311,0,0,0,0,0,*,,
mediated,pat_invent_grant,F1,count,raw,asin_w,denom_ge2_debt_trim,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,242,4029.8584,2102.0984,.058988374,-.1564826804635013,.097320184,.11200033,381.2719239228913,662.70038,.5667671,4089.520895285416,2091.7869,.054255791,-59.66245264092777,.3752642,0,0,0,0,0,*,,
moderator,pat_invent_grant,F1,count,raw,asin_w,denom_ge2_debt_trim,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,242,4029.8584,2102.0984,.058988374,.0402175165438799,.06008729,.50532079,2286.828146238078,1195.2765,.059486326,4290.853856796099,2088.0977,.043324485,-260.9954141516105,.38443565,0,0,0,1,0,*,,*
mediated,pat_invent_grant,F1,count,raw,asin_w,denom_ge3_debt_trim,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,203,6132.6421,3600.021,.093251303,-.0421618474776426,.2158452,.84574103,1499.405632229239,1142.0286,.19382246,6195.859829206554,3577.7307,.088055536,-63.21771157316743,.43784988,0,0,0,0,0,*,,
moderator,pat_invent_grant,F1,count,raw,asin_w,denom_ge3_debt_trim,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,203,6132.6421,3600.021,.093251303,-.001961031031729,.059101332,.9736321,-1832.560532877525,2711.8652,.50159246,6285.19624494333,3630.8394,.088185884,-152.5541273099434,.43940347,0,0,0,0,0,*,,
mediated,pat_invent_grant,F1,count,raw,asin_w,no_covid_denom_ge2,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,215,2626.4373,1659.623,.11757056,-.0913833492615077,.10569241,.38990086,739.3684441335737,498.89749,.14236796,2694.00331251322,1616.3925,.099589676,-67.56596476319874,.57015675,0,0,0,0,0,,,
moderator,pat_invent_grant,F1,count,raw,asin_w,no_covid_denom_ge2,F1_pat_invent_grant,z_debt_pressure_l1,asin_w_early_inv_count_share,215,2626.4373,1659.623,.11757056,.054488494426463,.039582282,.17257842,1494.182534321577,543.42517,.0074130632,2607.819994980427,1577.7312,.10237259,18.61735276959416,.57830465,0,0,0,1,0,,,***
mediated,pat_invent_grant,F1,count,winsor,raw,denom_ge2,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,299,2910.4785,1782.2338,.10633979,-.0983625184201898,.058853928,.098522007,641.2151589946518,1110.4218,.56523591,2973.550154755977,1760.3365,.095028281,-63.07153788792994,.41766393,0,0,1,0,0,,*,
moderator,pat_invent_grant,F1,count,winsor,raw,denom_ge2,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,299,2910.4785,1782.2338,.10633979,.022540667571084,.02604036,.38926339,1383.210656970747,1472.9039,.35046914,2927.020929547815,1769.5131,.10196964,-16.54231267976775,.41905293,0,0,0,0,0,,,
mediated,pat_invent_grant,F1,count,winsor,raw,denom_ge3,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,250,3388.5671,2247.2073,.13614504,-.0292501583475867,.08086127,.71865726,1941.538327377072,1511.6383,.20329995,3445.357324204854,2142.4653,.11237381,-56.7903035136851,.45751917,0,0,0,0,0,,,
moderator,pat_invent_grant,F1,count,winsor,raw,denom_ge3,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,250,3388.5671,2247.2073,.13614504,.0334290431154505,.026107268,.20467475,-2310.303637057023,2960.4043,.43782371,3524.720747028533,2106.7998,.098851524,-136.1537263373639,.45907167,0,0,0,0,0,,,
mediated,pat_invent_grant,F1,count,winsor,raw,interior,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,223,3223.0154,2040.0896,.11915165,-.0815760004840349,.062411703,.19594221,2541.394451304911,2244.4785,.26180494,3430.332246492443,1949.1288,.083273798,-207.316794989772,.47176546,0,0,0,0,0,,,
moderator,pat_invent_grant,F1,count,winsor,raw,interior,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,223,3223.0154,2040.0896,.11915165,.003327073684265,.020365151,.87074935,-6565.584689770221,4959.0381,.19029902,3766.929176092741,1904.5353,.052320853,-543.9137245900697,.48096469,0,0,0,0,0,,,
mediated,pat_invent_grant,F1,count,winsor,raw,interior_debt_trim,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,182,5019.9263,2881.8132,.086731426,-.1568919361424755,.07361722,.037250619,2841.984938119821,2411.8232,.24338573,5465.810703808691,2808.0227,.05636147,-445.8845194293708,.46524084,0,0,1,0,0,*,**,
moderator,pat_invent_grant,F1,count,winsor,raw,interior_debt_trim,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,182,5019.9263,2881.8132,.086731426,.0294004145233137,.057930563,.61368805,-11906.27779033586,7728.1802,.12875319,6546.420793664152,3349.2439,.055374455,-1526.494609284832,.48839509,0,0,0,0,0,*,,
mediated,pat_invent_grant,F1,count,winsor,raw,denom_ge2_debt_trim,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,242,3645.4248,1901.5658,.058988374,-.1265878765389616,.070568524,.07681793,737.4208016035699,1148.9727,.52292842,3738.773242108606,1877.4091,.050024554,-93.3485333906533,.3757399,0,0,1,0,0,*,*,
moderator,pat_invent_grant,F1,count,winsor,raw,denom_ge2_debt_trim,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,242,3645.4248,1901.5658,.058988374,.0288007958780455,.041159261,.48622581,2029.823315000617,1903.3186,.28958955,3775.918377693489,1869.9135,.046982303,-130.4936689755364,.3788085,0,0,0,0,0,*,,
mediated,pat_invent_grant,F1,count,winsor,raw,denom_ge3_debt_trim,F1_pat_invent_grant,z_w_debt_pressure_l1,early_inv_count_share,203,5547.6104,3256.592,.093251303,-.0620983493992602,.14745778,.67505217,2231.678520173363,1732.0872,.20216264,5686.194076169884,3228.5925,.082907744,-138.5835524925469,.43872383,0,0,0,0,0,*,,
